Country Name,Date (Year),Region,Subregion,"Community health workers (per 1,000 people)",ARI treatment (% of children under 5 taken to a health provider),Current health expenditure per capita (current US$),"Hospital beds (per 1,000 people)","Nurses and midwives (per 1,000 people)","Physicians (per 1,000 people)","Specialist surgical workforce (per 100,000 population)","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Incidence of malaria (per 1,000 population at risk)","Cause of death, by non-communicable diseases (% of total)",Diabetes prevalence (% of population ages 20 to 79),"Fertility rate, total (births per woman)","Immunization, measles (% of children ages 12-23 months)","Life expectancy at birth, total (years)",Low-birthweight babies (% of births),Population growth (annual %),Pregnant women receiving prenatal care (%),Risk of catastrophic expenditure for surgical care (% of people at risk),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)"
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,20.7,,,,,,,,,
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,25.4,,,,,,,,,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,27.1,,,,,,,,,
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,,3.5,,,,,,,,
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,3.1,,,,,,,,
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,,,4.369,,,,,,,
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,4.248,,,,,,,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,4.123,,,,,,,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,3.999,,,,,,,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,3.879,,,,,,,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,,,3.765,,,,,,,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,,,3.663,,,,,,,
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,3.572,,,,,,,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,,,,86,,,,,,
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,,87,,,,,,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,,93,,,,,,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,,94,,,,,,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,,95,,,,,,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,,,,96,,,,,,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,,,,96,,,,,,
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,,89,,,,,,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,89,,,,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,,,,,60.959,,,,,
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,,,61.851,,,,,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,,,62.659,,,,,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,,,63.419,,,,,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,,,64.135,,,,,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,,,,,64.798,,,,,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,,,,,65.393,,,,,
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,,,65.909,,,,,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,,,,,,,2.722585637,,,
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,,,,,2.693732572,,,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,,,,,2.66270486,,,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,,,,,2.618524437,,,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,,,,,2.55944065,,,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,,,,,,,2.491936871,,,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,,,,,,,2.421143197,,,
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,,,,,2.356812573,,,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,,,,2.305948675,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,,,,,,,,85.8,,
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,,,,,,95.5,,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,,,,,,,,93.7,,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,42.3,
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,45.3,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,43.5,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,40.6,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,40.6,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,42.9,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,41.4,
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,38.9,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/10,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,4.6
Kenya,1/1/11,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/12,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/13,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/14,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/15,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/16,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,3.4
Kenya,1/1/17,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/18,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Kenya,1/1/19,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,63.1,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,93.27350523,,,,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,120.7744207,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,112.9770684,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,110.7641788,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,108.4617426,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,97.47032959,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,85.51857328,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,0.6508,,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,0.0676,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,0.57,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,59.3,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,60.7,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,59.3,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,32.4,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,31.2,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,32.3,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,3.9,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,4.5,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,3.302,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,3.282,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,3.265,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,3.25,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,3.235,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,3.218,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,3.197,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,3.171,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,88,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,92,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,91,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,90,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,90,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,90,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,90,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,90,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,90,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,45.1,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,46.207,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,47.416,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,48.663,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,49.891,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,51.038,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,52.059,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,52.947,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,0.27347703,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,0.410365414,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,0.557534246,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,0.669173754,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,0.732722394,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,0.759743303,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,0.773100849,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,0.787780034,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,0.796281137,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,95.2,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,43.7,
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,39.9,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,37.1,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,32.4,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,32.7,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,32.5,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,30.4,
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,30.4,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,6.8
Lesotho,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,5
Lesotho,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Lesotho,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/10,Africa,Western Africa,0.061,,,,,,,,,,,,,,,,,,
Liberia,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/13,Africa,Western Africa,,50.7,,,,,,,,,,,,,,,,,
Liberia,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Liberia,1/1/10,Africa,Western Africa,,,44.57002365,,,,,,,,,,,,,,,,
Liberia,1/1/11,Africa,Western Africa,,,53.61320717,,,,,,,,,,,,,,,,
Liberia,1/1/12,Africa,Western Africa,,,55.21412554,,,,,,,,,,,,,,,,
Liberia,1/1/13,Africa,Western Africa,,,57.77823261,,,,,,,,,,,,,,,,
Liberia,1/1/14,Africa,Western Africa,,,63.81318203,,,,,,,,,,,,,,,,
